$created,$email,$first_name,$last_name,Abandon Cart Count,Account Created Count,Gender,Registration Date,$city,$region,Last Event,Last Purchase,Last Search,Last Share
2020-03-10T12:44:39,Lori.Alvarez@comcastx.com,Lori,Alvarez,3.0,7.0,Male,2020-03-12T21:03:34,,,Item Detail Page,2020-03-31T23:47:59,2020-03-31T23:14:43,2020-03-31T23:31:06
2020-03-15T06:50:18,Wayne.Boyd@comcastx.com,Wayne,Boyd,,,,,,,Search Results,,2020-03-17T13:35:04,
2020-03-15T15:22:26,Ryan.Duncan@gmailx.com,Ryan,Duncan,1.0,2.0,Male,2020-03-17T09:41:51,,,Share Item,2020-03-17T10:10:14,2020-03-31T23:32:44,2020-03-31T23:27:06
2020-03-09T09:32:17,Barbara.Boyd@yahoox.com,Barbara,Boyd,2.0,3.0,Female,2020-03-19T18:02:20,Elk Grove,California,Search Results,2020-03-12T12:54:12,2020-03-31T23:10:26,2020-03-31T23:17:51
2020-03-11T01:11:48,Jack.Medina@gmailx.com,Jack,Medina,3.0,4.0,Female,2020-03-12T23:34:47,,,Add To Cart,2020-03-17T12:12:21,2020-03-16T09:06:34,2020-03-31T23:47:55
2020-03-10T21:38:19,Patrick.Douglas@hotmailx.com,Patrick,Douglas,4.0,1.0,Female,2020-03-19T20:51:19,,,Item Detail Page,2020-03-19T21:11:15,2020-03-31T23:02:15,2020-03-13T15:19:24
2020-03-12T03:48:44,Michelle.Weaver@outlookx.com,Michelle,Weaver,3.0,5.0,Male,2020-03-16T14:44:41,Cebu City,Province of Cebu,Search,2020-03-17T09:00:07,2020-03-17T08:45:25,2020-03-31T23:29:22
2020-03-06T01:25:11,Mike.Phillips@hotmailx.com,Mike,Phillips,3.0,6.0,Female,2020-03-07T19:18:46,,,Abandon Cart,2020-03-31T23:17:46,2020-03-29T17:10:47,2020-03-29T17:02:07
2020-03-13T08:43:37,Clarence.Mitchell@aolx.com,Clarence,Mitchell,3.0,5.0,Female,2020-03-12T22:07:29,Englewood,Colorado,Abandon Cart,2020-03-31T19:12:50,2020-03-16T13:47:14,2020-03-31T18:58:03
2020-03-15T09:22:36,John.Kennedy@gmailx.com,John,Kennedy,2.0,2.0,Male,2020-03-16T12:47:17,Hjørring,North Denmark,Item Detail Page,2020-03-17T21:02:37,2020-03-17T20:24:08,2020-03-31T23:03:23
2020-03-07T18:23:53,Joe.Garza@yahoox.com,Joe,Garza,2.0,1.0,Female,2020-04-01T00:00:09,Rosario,Santa Fe,Search Results,2020-03-19T13:25:38,2020-03-31T23:56:39,2020-03-31T23:53:40
2020-03-11T07:50:54,James.Thompson@gmailx.com,James,Thompson,4.0,4.0,Female,2020-03-12T11:59:16,Jiangmen,Guangdong,Share Item,2020-03-17T13:14:11,2020-03-17T12:40:40,2020-03-31T23:25:17
2020-03-09T08:12:49,Roy.Lewis@outlookx.com,Roy,Lewis,3.0,3.0,Male,2020-03-13T21:07:01,Wenzhou,Zhejiang,Abandon Cart,2020-03-29T18:53:16,2020-03-31T23:25:30,2020-03-29T18:28:43
2020-03-10T17:58:56,Steve.Miller@yahoox.com,Steve,Miller,5.0,7.0,Female,2020-03-12T15:05:13,Ottawa,Ontario,Abandon Cart,2020-03-31T16:51:07,2020-03-31T16:04:46,2020-03-17T14:48:03
2020-03-12T18:00:47,Barry.Ruiz@aolx.com,Barry,Ruiz,1.0,,,,Gwangju,Gwangju,Share Item,2020-03-17T09:00:08,2020-03-31T23:47:44,2020-03-31T23:44:41
2020-03-09T19:29:23,Roger.Snyder@comcastx.com,Roger,Snyder,3.0,2.0,Female,2020-03-12T19:58:12,Dayton,Ohio,Browse,2020-03-19T16:37:12,2020-03-29T11:15:36,2020-03-29T11:33:20
2020-03-11T00:11:03,Jesse.Hamilton@comcastx.com,Jesse,Hamilton,2.0,8.0,Male,2020-03-12T12:00:18,Belford Roxo,Rio de Janeiro,Complete Purchase,2020-03-31T23:29:00,2020-03-31T23:09:32,2020-03-16T14:43:49
2020-03-08T08:48:42,Steven.Richards@outlookx.com,Steven,Richards,3.0,5.0,Female,2020-03-19T16:03:12,,,Abandon Cart,2020-03-31T11:28:04,2020-03-29T13:33:44,2020-03-31T10:56:43
2020-03-12T00:54:40,Anna.Jacobs@gmailx.com,Anna,Jacobs,1.0,3.0,Male,2020-03-17T23:04:35,,,Search,,2020-03-17T23:01:53,2020-03-12T13:27:47
2020-03-03T05:01:36,Albert.Medina@gmailx.com,Albert,Medina,3.0,3.0,Female,2020-03-07T16:32:24,St Louis,Missouri,Search Results,2020-03-29T23:29:13,2020-03-31T22:56:19,2020-03-07T16:59:09
2020-03-11T06:58:12,Evelyn.Wells@comcastx.com,Evelyn,Wells,4.0,4.0,Male,2020-03-12T16:22:31,Moscow,Moscow,Abandon Cart,2020-03-16T20:37:01,2020-03-31T15:35:24,2020-03-17T21:40:19
2020-03-11T22:20:54,Jeffery.Hanson@aolx.com,Jeffery,Hanson,3.0,3.0,Female,2020-03-17T23:19:26,,,Abandon Cart,2020-03-31T18:07:23,2020-03-31T17:32:28,2020-03-31T17:08:49
2020-03-07T07:13:20,Jacob.Williams@comcastx.com,Jacob,Williams,1.0,2.0,Female,2020-03-07T16:03:59,Qike,Heilongjiang,Complete Purchase,2020-03-31T23:26:47,2020-03-31T23:05:50,2020-03-29T18:36:41
2020-03-09T10:10:59,Sherry.Fox@outlookx.com,Sherry,Fox,4.0,5.0,Female,2020-03-29T14:00:25,,,Search,2020-03-19T20:42:35,2020-03-31T22:40:03,2020-03-31T22:48:49
2020-03-07T03:28:13,Betty.Castillo@hotmailx.com,Betty,Castillo,3.0,4.0,Male,2020-03-07T17:37:12,Peachtree City,Georgia,Abandon Cart,2020-03-31T16:59:49,2020-03-29T12:49:19,2020-03-31T16:36:02
2020-03-09T04:43:22,Diane.Morrison@aolx.com,Diane,Morrison,2.0,3.0,Female,2020-03-13T23:01:59,,,Landing Page Loaded,2020-03-29T13:25:27,2020-03-31T22:42:17,2020-03-29T12:59:54
2020-03-09T23:17:53,Heather.Price@outlookx.com,Heather,Price,1.0,3.0,Male,2020-03-14T00:08:22,,,Item Detail Page,2020-03-31T22:51:15,2020-03-31T22:08:51,2020-03-31T22:25:30
2020-03-03T07:27:46,Louis.Kelly@outlookx.com,Hewie,Strange,3.0,5.0,Female,2020-03-07T19:18:40,Guarulhos,Sao Paulo,Item Detail Page,2020-03-29T16:52:09,2020-03-31T22:37:05,2020-03-29T16:10:03
2020-03-15T22:30:45,Christopher.Lawrence@aolx.com,Christopher,Lawrence,1.0,2.0,Female,2020-03-17T14:14:15,,,Share Item,2020-03-17T14:49:26,2020-03-31T23:21:06,2020-03-31T23:26:19
2020-03-15T18:36:24,Todd.Pearson@comcastx.com,Todd,Pearson,2.0,2.0,Female,2020-03-16T15:44:20,Lorca,Murcia,Abandon Cart,2020-04-01T00:18:20,,2020-03-31T23:54:44
2020-03-03T00:00:51,Christopher.Romero@gmailx.com,Miguel,Angel,2.0,6.0,Female,2020-03-07T16:55:32,Burbank,California,Search,2020-03-29T12:12:19,2020-04-01T00:01:53,2020-03-31T23:53:49
2020-03-10T06:12:17,Florence.Johnston@gmailx.com,Florence,Johnston,1.0,4.0,Male,2020-03-12T11:13:59,,,Account Created,2020-03-19T13:39:54,2020-03-31T23:17:02,2020-03-29T09:13:01
2020-03-14T16:34:46,Daniel.Roberts@hotmailx.com,Daniel,Roberts,2.0,3.0,Female,2020-03-17T23:09:13,,,Abandon Cart,2020-03-31T13:10:06,2020-03-31T12:36:05,2020-03-13T12:19:28
2020-03-03T04:51:18,Antonio.Welch@yahoox.com,Mae,Wallen,4.0,5.0,Male,2020-03-07T21:46:40,New York,New York,Item Detail Page,2020-03-29T09:39:31,2020-03-31T11:03:39,2020-03-29T09:00:13
2020-03-09T01:21:04,Henry.Lynch@yahoox.com,Henry,Lynch,3.0,3.0,Female,2020-03-20T00:00:56,,,Add To Cart,2020-03-20T00:34:30,2020-03-19T23:49:18,2020-03-31T23:32:53
2020-03-10T17:39:41,Alice.Brooks@yahoox.com,Alice,Brooks,5.0,3.0,Female,2020-03-19T16:27:39,Roy,Utah,Abandon Cart,2020-03-31T23:48:13,2020-03-13T11:51:34,2020-03-31T23:28:41
2020-03-06T20:45:50,Billy.Myers@comcastx.com,Billy,Myers,3.0,1.0,Male,2020-03-24T11:01:33,Madrid,Madrid,Review Payment,2020-03-29T23:30:04,2020-03-29T23:03:16,2020-03-31T21:59:14
2020-03-15T14:15:21,Lawrence.Clark@hotmailx.com,Lawrence,Clark,2.0,2.0,Female,2020-03-17T23:42:01,Karnes City,Texas,Abandon Cart,2020-03-18T00:04:46,,2020-03-31T13:58:44
2020-03-12T12:20:36,Willie.Sims@aolx.com,Willie,Sims,3.0,4.0,Male,2020-03-12T18:23:37,Pforzheim,Baden-Württemberg,Add To Cart,2020-03-17T13:54:08,,2020-03-17T13:27:50
2020-03-10T19:03:17,Kim.Berry@gmailx.com,Kim,Berry,1.0,3.0,Female,2020-03-13T12:28:24,,,Item Detail Page,2020-03-29T17:48:02,2020-03-29T17:12:51,2020-03-31T22:44:03
2020-03-10T15:06:00,Paul.Ross@aolx.com,Paul,Ross,2.0,3.0,Female,2020-03-19T11:43:34,Southampton,Southampton,Item Detail Page,2020-03-29T11:54:56,2020-03-31T23:55:41,2020-03-29T11:33:45
2020-03-10T18:32:19,Barry.Spencer@yahoox.com,Barry,Spencer,3.0,2.0,Male,2020-03-19T18:13:11,,,Share Item,2020-03-29T19:06:44,2020-03-31T22:40:39,2020-03-31T22:45:07
2020-03-15T07:51:56,Stephanie.Wright@yahoox.com,Stephanie,Wright,1.0,3.0,Male,2020-03-16T15:39:02,Beijing,Beijing,Abandon Cart,2020-03-31T16:13:09,2020-03-31T15:43:59,2020-03-31T15:57:56
2020-03-10T13:10:02,Chad.Peterson@hotmailx.com,Chad,Peterson,2.0,1.0,Female,2020-03-29T09:42:18,,,Share Item,2020-03-19T22:41:18,2020-03-29T09:29:05,2020-03-29T09:47:37
2020-03-03T00:00:51,Christopher.Romero@gmailx.com,Juliane,Yarham,2.0,6.0,Female,2020-03-07T16:55:32,Burbank,California,Item Detail Page,2020-04-01T00:31:05,2020-04-01T00:01:53,2020-03-31T23:53:49
2020-03-07T17:06:08,Michelle.Nelson@outlookx.com,Michelle,Nelson,3.0,3.0,Female,2020-03-29T16:27:43,,,Item Detail Page,2020-03-29T16:50:11,2020-03-31T22:25:48,2020-03-31T22:33:41
2020-03-03T12:00:58,Peggy.Ferguson@yahoox.com,Donn,Elsy,3.0,5.0,Female,2020-03-07T21:51:15,Houston,Texas,Complete Purchase,2020-03-31T22:56:05,2020-03-31T22:34:29,2020-03-29T10:40:51
2020-03-07T15:56:52,Josephine.Lopez@hotmailx.com,Josephine,Lopez,3.0,2.0,Female,2020-03-12T13:31:02,Austin,Texas,Account Created,2020-03-29T16:22:33,2020-03-31T23:24:22,2020-03-29T16:17:29
2020-03-07T10:06:57,Allen.Morgan@yahoox.com,Allen,Morgan,3.0,5.0,Male,2020-03-19T18:23:04,,,Item Detail Page,2020-03-29T23:59:21,2020-03-29T23:14:40,2020-03-31T23:55:10
2020-03-05T19:53:36,Ernest.Gray@comcastx.com,Reese,Laraway,3.0,2.0,Male,2020-03-24T19:08:33,,,Account Created,2020-03-29T13:00:30,2020-03-29T12:35:05,2020-03-24T19:12:37
2020-03-12T13:08:27,Wendy.Phillips@yahoox.com,Wendy,Phillips,3.0,4.0,Male,2020-03-12T21:57:46,,,Share Item,2020-03-17T09:04:06,2020-03-17T08:40:52,2020-03-31T22:42:59
2020-03-09T01:21:04,Henry.Lynch@yahoox.com,Henry,Lynch,3.0,3.0,Female,2020-03-20T00:00:56,,,Landing Page Loaded,2020-04-01T00:06:16,2020-03-31T23:45:14,2020-03-31T23:52:24
2020-03-07T10:24:46,Juan.Sanders@comcastx.com,Juan,Sanders,4.0,6.0,Male,2020-03-12T23:25:27,,,Search Results,2020-03-29T10:06:51,2020-03-31T23:47:01,2020-03-31T23:44:03
2020-03-06T06:50:25,Mario.Wright@hotmailx.com,Mario,Wright,4.0,4.0,Female,2020-03-07T11:45:49,Buenos Aires,Buenos Aires F.D.,Browse,2020-03-29T23:03:42,2020-03-31T23:48:05,2020-03-29T22:35:43
2020-03-11T00:11:03,Jesse.Hamilton@comcastx.com,Jesse,Hamilton,3.0,8.0,Male,2020-03-12T12:00:18,Belford Roxo,Rio de Janeiro,Item Detail Page,2020-03-31T23:29:00,2020-03-31T23:09:32,2020-03-16T14:43:49
2020-03-06T13:18:57,Christopher.Henry@yahoox.com,Christopher,Henry,3.0,3.0,Male,2020-03-24T23:30:04,,,Search,2020-03-29T16:27:47,2020-04-01T00:21:04,2020-04-01T00:26:57
2020-03-05T00:09:30,Nathan.Cox@gmailx.com,Fabe,Guerrieri,2.0,4.0,Male,2020-03-19T15:26:43,Auckland,Auckland,Item Detail Page,2020-03-24T23:45:01,2020-03-31T22:34:52,2020-03-31T22:38:24
2020-03-12T14:11:17,Evelyn.Lawrence@aolx.com,Evelyn,Lawrence,4.0,2.0,Female,2020-03-12T16:01:48,,,Share Item,2020-03-17T17:34:20,2020-03-31T23:55:21,2020-04-01T00:02:01
2020-03-08T23:09:39,Gregory.Knight@aolx.com,Gregory,Knight,4.0,2.0,Male,2020-03-13T12:08:43,,,Item Detail Page,2020-03-31T23:47:46,2020-03-31T23:06:09,2020-03-31T23:06:38
2020-03-14T08:39:18,Laura.Montgomery@yahoox.com,Laura,Montgomery,3.0,1.0,Male,2020-03-16T19:36:46,Jeonju,Jeollabuk-do,Complete Purchase,2020-04-01T00:17:55,2020-03-17T09:38:50,2020-03-31T23:53:23
2020-03-07T15:29:39,Kathryn.Stevens@gmailx.com,Kathryn,Stevens,2.0,4.0,Male,2020-03-07T17:30:03,,,Account Created,2020-03-29T23:21:04,2020-03-19T22:15:25,2020-03-29T22:50:29
2020-03-07T03:57:36,Florence.Rodriguez@hotmailx.com,Florence,Rodriguez,1.0,1.0,Male,2020-03-29T09:02:16,,,Item Detail Page,2020-03-31T23:51:13,2020-03-31T23:22:52,2020-03-29T09:13:15
2020-03-03T08:44:33,Christina.Cook@gmailx.com,Yoshi,Tannamuri,6.0,6.0,Female,2020-03-07T15:09:40,Arroyo Naranjo,Havana,Abandon Cart,2020-03-31T09:53:14,2020-03-29T20:43:37,2020-03-24T21:02:30
2020-03-07T07:32:27,Jane.Taylor@hotmailx.com,Jane,Taylor,1.0,2.0,Male,2020-03-24T15:23:14,,,Abandon Cart,2020-03-29T11:21:56,2020-03-24T15:07:25,2020-03-24T15:14:11
2020-03-11T22:13:52,Pamela.Ellis@outlookx.com,Pamela,Ellis,3.0,9.0,Male,2020-03-12T14:53:17,Hsinchu,Hsinchu,Abandon Cart,2020-03-31T18:37:25,2020-03-31T17:44:17,2020-03-19T23:12:03
2020-03-09T20:01:49,Denise.Alvarez@hotmailx.com,Denise,Alvarez,3.0,4.0,Male,2020-03-12T21:52:18,Stroudsburg,Pennsylvania,Review Payment,2020-03-29T17:48:47,2020-03-12T21:54:12,2020-03-29T17:04:43
2020-03-07T07:49:19,Ernest.Morgan@comcastx.com,Ernest,Morgan,3.0,1.0,Female,2020-03-19T13:32:43,,,Item Detail Page,2020-04-01T00:10:53,2020-03-29T17:52:12,2020-03-29T17:58:41
2020-03-03T02:31:18,Curtis.Carter@gmailx.com,Jytte,Petersen,2.0,5.0,Female,2020-03-07T20:41:20,Limeil-Brevannes,Val-de-Marne,Item Detail Page,2020-04-01T00:35:27,2020-03-29T19:45:35,2020-03-31T23:56:03
2020-03-07T08:02:47,Peter.Stanley@gmailx.com,Peter,Stanley,1.0,2.0,Male,2020-03-29T13:25:53,,,Search Results,2020-03-29T14:11:42,2020-03-31T23:59:53,
2020-03-06T11:51:05,Angela.Anderson@aolx.com,Angela,Anderson,2.0,5.0,Female,2020-03-07T09:23:21,,,Item Detail Page,2020-03-31T23:18:25,2020-03-31T22:51:47,2020-03-19T14:23:42
2020-03-09T08:12:49,Roy.Lewis@outlookx.com,Roy,Lewis,3.0,3.0,Male,2020-03-13T21:07:01,Wenzhou,Zhejiang,Review Payment,2020-03-29T18:53:16,2020-03-31T23:25:30,2020-03-29T18:28:43
2020-03-15T18:51:49,Rodney.Vasquez@gmailx.com,Rodney,Vasquez,2.0,2.0,Male,2020-03-16T09:35:44,,,Browse,2020-03-17T18:48:07,2020-03-17T18:27:33,2020-03-16T09:27:29
2020-03-03T15:26:42,Harry.Larson@hotmailx.com,Harry,Larson,3.0,4.0,Female,2020-03-19T15:37:56,,,Review Payment,2020-03-29T13:17:31,2020-03-29T12:42:51,2020-03-31T23:49:50
2020-03-10T23:09:59,Brenda.Bell@hotmailx.com,Brenda,Bell,6.0,7.0,Female,2020-03-12T18:48:09,,,Search,2020-03-29T09:09:30,2020-03-31T23:06:51,2020-03-29T08:42:15
2020-03-09T07:03:23,Brian.Arnold@comcastx.com,Brian,Arnold,4.0,8.0,Male,2020-03-12T22:18:34,,,Abandon Cart,2020-03-31T14:59:14,2020-03-29T15:34:50,2020-03-31T14:28:20
2020-03-13T05:24:27,Ralph.Snyder@aolx.com,Ralph,Snyder,4.0,7.0,Male,2020-03-12T20:28:55,,,Landing Page Loaded,2020-03-17T23:42:33,,2020-03-31T22:44:06
2020-03-10T20:37:03,Larry.Roberts@yahoox.com,Larry,Roberts,2.0,4.0,Female,2020-03-13T08:41:06,Weihai,Shandong,Account Created,2020-03-13T09:16:01,2020-03-29T15:39:39,
2020-03-12T08:30:18,Karen.Graham@gmailx.com,Karen,Graham,4.0,10.0,Male,2020-03-13T18:22:36,,,Search,2020-03-17T20:15:35,,2020-03-31T23:34:24
2020-03-11T01:41:33,Rachel.Anderson@comcastx.com,Rachel,Anderson,4.0,1.0,Male,2020-03-17T18:18:58,,,Item Detail Page,2020-03-29T09:14:50,2020-03-17T18:28:24,2020-04-01T00:08:45
2020-03-06T12:28:56,Ruby.Ellis@gmailx.com,Ruby,Ellis,4.0,5.0,Female,2020-03-07T16:34:57,Pendleton,Indiana,Abandon Cart,2020-03-31T23:42:42,2020-03-31T22:58:52,2020-03-29T17:56:56
2020-03-08T05:21:43,Travis.Carter@outlookx.com,Travis,Carter,3.0,1.0,Male,2020-03-19T11:36:18,,,Abandon Cart,2020-03-29T22:10:31,2020-03-31T14:26:57,2020-03-31T14:23:50
2020-03-03T03:36:24,Melissa.Williamson@outlookx.com,Aurel,Burnup,3.0,5.0,Male,2020-03-07T13:53:57,Baton Rouge,Louisiana,Share Item,2020-03-29T13:38:55,2020-03-29T13:06:37,2020-03-31T08:23:30
2020-03-12T13:08:27,Wendy.Phillips@yahoox.com,Wendy,Phillips,3.0,4.0,Male,2020-03-12T21:57:46,,,Account Created,2020-03-17T09:04:06,2020-03-17T08:40:52,2020-03-31T22:42:59
2020-03-06T05:52:48,Alfred.Elliott@outlookx.com,Alfred,Elliott,4.0,6.0,Male,2020-03-19T20:36:10,Hellevoetsluis,South Holland,Abandon Cart,2020-03-31T17:27:30,2020-03-29T13:23:28,2020-03-29T13:33:16
2020-03-09T05:21:36,Chad.Gardner@yahoox.com,Chad,Gardner,3.0,5.0,Female,2020-03-12T13:35:48,,,Add To Cart,2020-03-29T23:43:08,2020-03-31T23:22:55,2020-03-31T23:10:56
2020-03-06T08:44:43,Tammy.Vasquez@comcastx.com,Tammy,Vasquez,5.0,5.0,Female,2020-03-07T13:08:58,,,Abandon Cart,2020-03-31T11:43:44,2020-03-31T11:15:43,2020-03-31T11:11:37
2020-03-07T15:29:39,Kathryn.Stevens@gmailx.com,Kathryn,Stevens,2.0,4.0,Male,2020-03-07T17:30:03,,,Abandon Cart,2020-03-29T23:21:04,2020-03-19T22:15:25,2020-03-29T22:50:29
2020-03-09T04:03:25,Lawrence.Rose@hotmailx.com,Lawrence,Rose,2.0,5.0,Male,2020-03-12T17:01:55,,,Add To Cart,2020-03-29T17:19:31,2020-04-01T00:00:49,2020-04-01T00:15:21
2020-03-14T16:15:41,Donald.Rose@aolx.com,Donald,Rose,1.0,4.0,Male,2020-03-16T11:43:38,,,Item Detail Page,2020-03-13T16:10:41,2020-03-16T11:41:31,2020-03-16T11:57:29
2020-03-12T16:16:44,Kyle.Hansen@gmailx.com,Kyle,Hansen,2.0,3.0,Female,2020-03-16T13:18:06,Surgut,Khanty-Mansia,Item Detail Page,2020-04-01T00:13:25,2020-03-31T23:36:20,2020-03-31T23:40:35
2020-03-10T06:12:17,Florence.Johnston@gmailx.com,Florence,Johnston,1.0,4.0,Male,2020-03-12T11:13:59,,,Search Results,2020-03-19T13:39:54,2020-03-31T23:17:02,2020-03-29T09:13:01
2020-03-15T21:53:30,Raymond.Welch@hotmailx.com,Raymond,Welch,2.0,2.0,Male,2020-03-16T13:13:49,Philadelphia,Pennsylvania,Abandon Cart,2020-03-31T09:37:47,2020-03-17T11:13:50,2020-03-31T09:06:01
2020-03-02T20:22:07,Evelyn.Richards@yahoox.com,André,Fonseca,4.0,2.0,Male,2020-03-07T18:17:20,Elduayen,Gipuzkoa,Abandon Cart,2020-03-24T20:16:07,,2020-03-31T17:28:42
2020-03-10T16:47:11,Martin.Garrett@yahoox.com,Martin,Garrett,4.0,6.0,Male,2020-03-12T21:08:24,,,Search Results,2020-03-29T15:09:35,2020-03-31T23:31:16,2020-03-29T14:40:36
2020-03-15T02:58:50,Julie.Lee@hotmailx.com,Julie,Lee,3.0,2.0,Male,2020-03-17T19:36:38,Xuzhou,Jiangsu,Abandon Cart,2020-03-31T10:29:08,2020-03-16T18:31:37,2020-03-31T09:55:12
2020-03-03T10:19:13,Johnny.Washington@yahoox.com,Terrye,Bateman,5.0,7.0,Female,2020-03-07T15:17:15,South Richmond Hill,New York,Abandon Cart,2020-03-29T15:24:47,2020-03-31T16:09:47,2020-03-31T15:56:21
2020-03-05T00:09:30,Nathan.Cox@gmailx.com,Claiborne,Elward,2.0,4.0,Male,2020-03-19T15:26:43,Auckland,Auckland,Browse,2020-03-24T23:45:01,2020-03-31T22:34:52,2020-03-31T22:38:24
2020-03-15T12:38:49,Jane.Stephens@gmailx.com,Jane,Stephens,2.0,2.0,Male,2020-03-17T21:12:22,,,Abandon Cart,2020-03-31T14:30:49,2020-03-31T14:03:59,2020-03-31T14:01:14
2020-03-05T22:26:13,Lois.Frazier@hotmailx.com,Lois,Frazier,3.0,2.0,Male,2020-03-29T18:22:19,,,Abandon Cart,2020-03-31T22:51:40,2020-03-24T21:48:31,2020-03-29T18:23:11
2020-03-07T04:26:35,Tiffany.White@aolx.com,Tiffany,White,2.0,1.0,Female,2020-03-29T23:19:10,,,Landing Page Loaded,2020-03-29T23:52:52,2020-03-31T22:48:20,
2020-03-15T08:49:49,Angela.Riley@aolx.com,Angela,Riley,1.0,4.0,Male,2020-03-16T15:39:24,,,Item Detail Page,2020-03-17T21:56:30,2020-03-31T22:21:03,2020-03-31T22:31:36
2020-03-07T14:27:08,Jonathan.Kelly@hotmailx.com,Jonathan,Kelly,4.0,6.0,Male,2020-03-07T19:38:47,Toruń,Kujawsko-Pomorskie,Abandon Cart,2020-03-31T16:49:23,2020-03-19T14:12:59,2020-03-31T16:07:42
2020-03-15T09:07:12,Kevin.Gonzalez@comcastx.com,Kevin,Gonzalez,,4.0,Male,2020-03-16T11:59:22,,,Complete Purchase,2020-03-31T23:33:56,2020-03-31T23:09:40,2020-03-31T22:54:51
2020-03-10T10:58:25,Jessica.Perkins@hotmailx.com,Jessica,Perkins,2.0,6.0,Female,2020-03-13T23:38:28,Eindhoven,North Brabant,Item Detail Page,2020-03-19T18:41:03,2020-03-29T20:15:21,2020-03-31T22:31:55
2020-03-10T23:56:54,Sandra.Payne@yahoox.com,Sandra,Payne,2.0,3.0,Male,2020-03-13T18:18:47,Orleans,Santa Catarina,Item Detail Page,2020-03-31T20:38:46,2020-03-31T20:09:47,2020-03-13T18:42:33
2020-03-03T02:31:18,Curtis.Carter@gmailx.com,Daphne,O'Dowling,2.0,5.0,Female,2020-03-07T20:41:20,Limeil-Brevannes,Val-de-Marne,Share Item,2020-03-24T13:24:50,2020-03-29T19:45:35,2020-03-31T23:56:03
2020-03-12T13:30:12,Howard.Ward@outlookx.com,Howard,Ward,3.0,3.0,Female,2020-03-12T09:06:52,,,Abandon Cart,2020-03-31T15:10:33,2020-03-13T10:44:55,2020-03-31T14:49:32
2020-03-13T10:20:30,Melvin.Brooks@aolx.com,Melvin,Brooks,3.0,4.0,Male,2020-03-12T18:58:15,,,Item Detail Page,2020-03-17T18:15:38,2020-04-01T00:00:46,2020-03-16T09:57:49
2020-03-12T19:15:26,Charles.Wilson@gmailx.com,Charles,Wilson,3.0,4.0,Male,2020-03-13T15:25:43,,,Add To Cart,2020-03-17T09:30:02,2020-03-31T23:10:42,
2020-03-06T04:38:12,Dennis.Little@gmailx.com,Dennis,Little,4.0,3.0,Male,2020-03-19T14:32:37,,,Abandon Cart,2020-03-31T15:28:04,2020-03-31T15:14:58,2020-03-31T15:01:49
2020-03-10T18:57:36,Howard.Murphy@comcastx.com,Howard,Murphy,2.0,3.0,Female,2020-03-12T16:48:45,Milan,Milan,Item Detail Page,2020-03-29T19:59:28,2020-03-19T22:19:31,2020-03-29T19:39:36
2020-03-10T13:17:31,Eugene.Mitchell@aolx.com,Eugene,Mitchell,6.0,3.0,Female,2020-03-12T17:51:12,,,Abandon Cart,2020-03-29T08:59:00,2020-03-31T14:02:51,2020-03-31T14:17:36
2020-03-13T13:26:47,Sherry.Tucker@hotmailx.com,Sherry,Tucker,1.0,,,,Irving,Texas,Abandon Cart,,2020-03-31T22:05:49,2020-03-31T22:10:15
2020-03-09T09:16:58,Anna.Fuller@yahoox.com,Anna,Fuller,4.0,4.0,Female,2020-03-12T15:48:55,,,Abandon Cart,2020-03-29T11:26:20,2020-03-31T17:29:53,2020-03-31T17:53:45
2020-03-11T13:31:48,Willie.Cook@comcastx.com,Willie,Cook,4.0,4.0,Male,2020-03-13T15:15:06,,,Review Payment,2020-03-29T20:00:32,2020-03-31T22:49:58,2020-03-17T09:04:04
2020-03-10T06:37:19,Ashley.Gordon@aolx.com,Ashley,Gordon,3.0,3.0,Male,2020-03-12T10:40:47,,,Account Created,2020-03-29T11:18:29,2020-03-19T11:13:47,2020-03-31T23:47:58
2020-03-09T14:37:39,Louise.Fisher@outlookx.com,Louise,Fisher,2.0,4.0,Male,2020-03-12T10:09:34,,,Abandon Cart,2020-03-31T18:18:15,2020-03-31T17:55:53,2020-03-12T10:13:05
2020-03-07T08:02:47,Peter.Stanley@gmailx.com,Peter,Stanley,1.0,2.0,Male,2020-03-29T13:25:53,,,Search Results,2020-03-29T14:11:42,2020-03-31T23:59:53,
2020-03-15T18:36:24,Todd.Pearson@comcastx.com,Todd,Pearson,1.0,2.0,Female,2020-03-16T15:44:20,Lorca,Murcia,Landing Page Loaded,2020-03-17T22:21:08,,2020-03-31T23:54:44
2020-03-06T09:59:03,Alexander.Mccoy@comcastx.com,Alexander,Mccoy,4.0,4.0,Male,2020-03-07T09:53:28,Guben,Brandenburg,Abandon Cart,2020-03-24T22:47:21,2020-03-31T12:49:01,2020-03-31T12:42:09
2020-03-09T17:38:54,Gregory.Carroll@aolx.com,Gregory,Carroll,2.0,4.0,Female,2020-03-12T15:59:33,,,Search Results,2020-03-19T17:01:38,2020-03-31T23:13:34,2020-03-31T22:51:19
2020-03-09T04:03:25,Lawrence.Rose@hotmailx.com,Lawrence,Rose,2.0,5.0,Male,2020-03-12T17:01:55,,,Item Detail Page,2020-03-29T17:19:31,2020-04-01T00:00:49,2020-04-01T00:15:21
